payment_id,merchant_id,customer_id,amount,method,issuer_bank,card_bin_country,created_at,ip_state,device_id,is_first_txn_for_device,checkout_latency_ms,retry_count,auth_status,exclude_from_modelling,retry_count_raw
pay_m3vttgs2db2c38,merch_004,cust_002871,4497.4,netbanking,State Bank of India,,2026-02-18 16:43:09,TN,dev_psay1btmzpol,False,2513,0,success,0,0
pay_g01nlg855f7evd,merch_022,cust_016796,429.0,card,ICICI Bank,IN,2026-02-18 16:44:47,HR,dev_stotdekljke2,True,3350,0,success,0,0
pay_5p57pccecr7szz,merch_002,cust_007034,2172.38,card,Kotak Mahindra Bank,IN,2026-02-18 16:52:57,DL,dev_ikwyr9jzz8mf,False,3501,0,success,0,0
pay_1n306bag8f75k5,merch_046,cust_004271,3950.47,upi,,,2026-02-18 16:56:32,GJ,dev_7hp11308rq9c,False,2054,0,success,0,0
pay_g51qf8p01i52rf,merch_020,cust_032157,200.0,card,HSBC India,IN,2026-02-18 16:58:40,UP,dev_34hwpmnjfbzs,False,9275,2,success,0,2
pay_vha80uu7hn6gf9,merch_002,cust_016341,881.19,upi,,,2026-02-18 17:00:48,TN,dev_u1s2vt0d2daw,True,2682,0,success,0,0
pay_kthfyb3yg14xu4,merch_022,cust_000911,192.0,wallet,,,2026-02-18 17:02:33,MH,dev_z9h66n4tzd9k,False,2526,0,success,0,0
pay_au1t3ejqbpu1bf,merch_011,cust_016267,108.0,upi,,,2026-02-18 17:02:45,MP,dev_96hhftbj04t1,True,1026,0,success,0,0
pay_1fm31uxgaxy58c,merch_040,cust_008389,8764.87,netbanking,IDFC First Bank,,2026-02-18 17:02:59,KA,dev_0x3oxqxv4pp4,False,7932,0,success,0,0
pay_yww6vgzb4i257b,merch_005,cust_033369,412.98,upi,,,2026-02-18 17:07:27,RJ,dev_1a62erd50zi9,True,1556,0,success,0,0
pay_iuckpcgni4zhtb,merch_003,cust_033676,1509.09,upi,,,2026-02-18 17:09:18,TG,dev_ydyj4rgirhtt,False,1435,0,success,0,0
pay_1qpewip32a6j8v,merch_024,cust_015093,223.0,card,HDFC Bank,IN,2026-02-18 17:12:51,AP,dev_079vej7vbsgc,False,2892,0,success,0,0
pay_6vlqf10hl4d8df,merch_018,cust_008554,64.0,upi,,,2026-02-18 17:24:56,DL,dev_wha805mdaqux,False,3002,0,success,0,0
pay_qwxurgz1qhvfqp,merch_049,cust_020609,5898.39,netbanking,State Bank of India,,2026-02-18 17:25:45,KA,dev_x8h1ztonlejo,True,3150,1,success,0,1
pay_dfobsa3op5zgt8,merch_045,cust_015218,6018.19,netbanking,ICICI Bank,,2026-02-18 17:29:50,AP,dev_x1w5hhos3lag,False,4359,0,success,0,0
pay_2fpieya01gjodk,merch_012,cust_002532,929.0,upi,,,2026-02-18 17:30:16,TN,dev_ye6u3ugtenlt,True,2571,0,success,0,0
pay_x4qt1hg1olhcxy,merch_049,cust_008030,2236.1,card,Yes Bank,IN,2026-02-18 17:30:19,RJ,dev_6fa94crv78bk,True,4020,0,success,0,0
pay_7cmwl1tntw04kt,merch_011,cust_005593,260.0,upi,,,2026-02-18 17:33:15,MH,dev_gpsf3ozmhpbk,True,1039,0,success,0,0
pay_dnslntlluiyk73,merch_010,cust_002661,774.65,upi,,,2026-02-18 17:35:21,MH,dev_f2xjx3u0e43h,True,3050,0,success,0,0
pay_f3ijm75a5090n0,merch_037,cust_031494,4961.74,netbanking,Punjab National Bank,,2026-02-18 17:37:15,KA,dev_9eaaft8u78s1,True,5818,1,success,0,1
pay_wifq2kepneclip,merch_004,cust_026452,1459.46,upi,,,2026-02-18 17:47:02,GJ,dev_db0mw2kay8zy,True,2589,0,success,0,0
pay_6vvx8mmvgrzulp,merch_048,cust_006552,4959.7,netbanking,Canara Bank,,2026-02-18 17:49:51,TN,dev_qfm1gbaaildo,False,10187,0,success,0,0
pay_jrd99jnjtyqdqz,merch_005,cust_029810,1017.81,card,HDFC Bank,IN,2026-02-18 18:01:50,TN,dev_puknxudle2fs,True,5953,0,success,0,0
pay_g8np36i55na9dx,merch_008,cust_000510,1336.8,upi,,,2026-02-18 18:02:27,TN,dev_6kuntpmfn9ah,False,1907,1,success,0,1
pay_muys68o3531k9r,merch_003,cust_018364,1894.6,card,HDFC Bank,IN,2026-02-18 18:03:32,UP,dev_k5289toel8ht,True,878,0,success,0,0
pay_mbrkvle46asg4n,merch_026,cust_002655,1130.0,upi,,,2026-02-18 18:07:54,MH,dev_meoknodg8xby,True,2304,0,success,0,0
pay_czlyr190uz32hq,merch_010,cust_007822,1282.4,wallet,,,2026-02-18 18:11:37,RJ,dev_7px6rv75x6pd,True,1537,0,success,0,0
pay_q53q1d3nstbdg4,merch_010,cust_032981,1293.19,wallet,,,2026-02-18 18:13:03,MH,dev_sqcszz4l7ulu,False,1655,2,success,0,2
pay_qmzab8um6oa5rd,merch_028,cust_009857,258.0,card,HDFC Bank,IN,2026-02-18 18:16:50,RJ,dev_u2jvg1k35u51,True,5325,1,success,0,1
pay_w8xnfgoe6syrqc,merch_030,cust_015332,263.0,card,HDFC Bank,IN,2026-02-18 18:17:07,MH,dev_4izbjljtnx29,True,2700,0,success,0,0
pay_7urasrtzpvqqwq,merch_005,cust_029083,446.66,upi,,,2026-02-18 18:22:02,MH,dev_aziq20z6ab8x,False,1522,0,success,0,0
pay_4rofqehrmqwm5r,merch_002,cust_026462,773.74,upi,,,2026-02-18 18:22:17,TN,dev_pjpv6uj6etog,False,1527,1,success,0,1
pay_fvfbsmo0f20yiw,merch_044,cust_001690,2038.08,netbanking,Kotak Mahindra Bank,,2026-02-18 18:23:52,RJ,dev_ku5l2xkbe77v,True,4501,0,success,0,0
pay_p0v6g80171zs6h,merch_045,cust_017558,4899.65,emi,IDFC First Bank,,2026-02-18 18:25:09,JH,dev_c27ej9wch3l9,True,3987,1,success,0,1
pay_polqf7wd1je4kx,merch_025,cust_024455,207.0,card,HDFC Bank,IN,2026-02-18 18:27:52,MP,dev_7f0pw0y1k1d0,True,5098,0,success,0,0
pay_r4qrztilnpt4qj,merch_002,cust_006056,4422.03,emi,HDFC Bank,,2026-02-18 18:27:58,AP,dev_9gxf3kevwjla,False,6929,0,success,0,0
pay_34nxznxd2bfcru,merch_020,cust_004149,737.0,card,Axis Bank,IN,2026-02-18 18:30:13,DL,dev_jaq3f2vmug66,True,4897,0,success,0,0
pay_lsscvw6vdbz23l,merch_022,cust_013826,192.0,upi,,,2026-02-18 18:32:28,RJ,dev_2ezlcx8dekad,False,1484,0,success,0,0
pay_wfh2fiyo8k0zis,merch_020,cust_007532,200.0,upi,,,2026-02-18 18:39:20,AP,dev_kyupobulka3b,True,1310,0,success,0,0
pay_v6t4ks2ulmvr02,merch_016,cust_004539,159.0,upi,,,2026-02-18 18:40:17,UP,dev_jx8t1adc2jhe,False,692,0,success,0,0
pay_en6040cn7khd5d,merch_032,cust_017441,6240.7,netbanking,IndusInd Bank,,2026-02-18 18:44:54,KL,dev_2cn9p7rslyny,False,2391,0,success,0,0
pay_c4sg7y8ehpryme,merch_037,cust_033610,12775.46,netbanking,Yes Bank,,2026-02-18 18:45:49,PB,dev_lyzbofcv8zax,False,5498,0,success,0,0
pay_berfhf8h7v8k9m,merch_014,cust_002379,1025.0,upi,,,2026-02-18 18:48:52,PB,dev_vt1afhfyzf47,False,1682,0,success,0,0
pay_3deywx029x21ku,merch_015,cust_028310,232.0,wallet,,,2026-02-18 18:53:20,TN,dev_pshm1p535yfu,True,1437,1,success,0,1
pay_vag52pl4bqqpv9,merch_059,cust_018651,500.0,card,IndusInd Bank,IN,2026-02-18 18:57:16,TG,dev_pqf37lca26wn,True,5446,0,success,0,0
pay_ep5shsnehc2119,merch_030,cust_019101,263.0,upi,,,2026-02-18 18:57:17,WB,dev_qu3vsfwpb950,True,3138,0,success,0,0
pay_weeyz32s05w6z2,merch_003,cust_008745,1295.24,card,ICICI Bank,IN,2026-02-18 18:59:16,PB,dev_ji29jd9p5io7,True,2584,0,success,0,0
pay_ss2rlww9vsfjof,merch_014,cust_009884,1025.0,upi,,,2026-02-18 19:05:09,UP,dev_kyiie3qk7qyl,True,2238,1,success,0,1
pay_yv8dlljy6m8ure,merch_059,cust_006504,710.0,wallet,,,2026-02-18 19:06:04,UP,dev_ycuozm7ao1wd,False,731,0,success,0,0
pay_e9zixmf1qph1ge,merch_040,cust_012265,7578.58,netbanking,HDFC Bank,,2026-02-18 19:08:38,KA,dev_wh03xc2f5slh,True,6982,0,success,0,0
pay_rux4sulka7y2lh,merch_030,cust_007828,263.0,card,HDFC Bank,IN,2026-02-18 19:10:33,RJ,dev_wfdb1w7fljxb,True,2850,0,success,0,0
pay_e28t4ddh83eoah,merch_005,cust_012355,859.18,upi,,,2026-02-18 19:19:48,TG,dev_2zpx0wjczdkg,False,2806,0,success,0,0
pay_cb77i0eqx25dlz,merch_008,cust_021935,1158.7,upi,,,2026-02-18 19:21:02,MH,dev_2fyw46ile5sq,True,2130,0,success,0,0
pay_s8jr2anecc921g,merch_015,cust_030074,96.0,upi,,,2026-02-18 19:22:33,KA,dev_abjh5uue6s34,False,3008,0,success,0,0
pay_05bhz912xz2i5i,merch_014,cust_015619,279.0,upi,,,2026-02-18 19:23:32,KL,dev_8eov4tg821pb,True,1352,0,success,0,0
pay_yepa0fflymmgjb,merch_034,cust_020747,5237.64,card,Axis Bank,IN,2026-02-18 19:27:50,KA,dev_g3fbn4oco3u9,True,2923,0,success,0,0
pay_pxiwev6gafo86h,merch_049,cust_019963,7213.45,netbanking,Kotak Mahindra Bank,,2026-02-18 19:28:17,TN,dev_pqwibpk8f194,False,4187,1,success,0,1
pay_u6ywfon4vr69w8,merch_054,cust_026033,500.0,wallet,,,2026-02-18 19:31:40,UP,dev_1d28bzkhzxx5,False,574,1,success,0,1
pay_61vj9jkm3opc0i,merch_004,cust_010839,1941.48,upi,,,2026-02-18 19:32:29,KA,dev_z810aso6soiy,True,2114,0,success,0,0
pay_hrsl1xg275v03t,merch_010,cust_009030,328.97,upi,,,2026-02-18 19:33:51,TG,dev_7xou61muj0g1,False,2120,0,success,0,0
pay_17lalx323wtd2e,merch_048,cust_001489,2601.0,upi,,,2026-02-18 19:35:17,DL,dev_dofnaxeeto8n,False,2337,0,success,0,0
pay_4orgzblv979bi2,merch_053,cust_012391,450.0,wallet,,,2026-02-18 19:35:20,GA,dev_zdpwz9toshz0,True,697,1,success,0,1
pay_2zjskqgq9xb8mh,merch_012,cust_008257,105.0,card,ICICI Bank,IN,2026-02-18 19:36:44,MH,dev_w74xuev4gi91,True,1066,0,success,0,0
pay_3v1hcmf8vj7jxf,merch_011,cust_002764,434.0,card,State Bank of India,AE,2026-02-18 19:43:43,OD,dev_n1k3iw73h4uh,False,5536,0,success,0,0
pay_ncvtee20xiq93s,merch_017,cust_034545,376.0,card,HDFC Bank,IN,2026-02-18 19:46:41,MH,dev_7x9uzidbxkas,True,4239,0,success,0,0
pay_kbmwdy66syd5mu,merch_046,cust_033406,5196.64,card,IndusInd Bank,IN,2026-02-18 19:50:32,MH,dev_b247d32uvo0t,False,8797,0,success,0,0
pay_lgvwflpxtfo8zn,merch_015,cust_003959,232.0,upi,,,2026-02-18 19:52:00,KA,dev_blchpyfj34g8,True,1807,1,success,0,1
pay_9jcbdpusyk5a9w,merch_045,cust_033902,3731.62,emi,HDFC Bank,,2026-02-18 20:01:24,KA,dev_gbjjeqycoy04,False,7936,0,success,0,0
pay_dpr4lh4rcryx3o,merch_028,cust_023975,575.0,wallet,,,2026-02-18 20:19:26,AP,dev_2h7xulpeh6j6,False,2135,0,success,0,0
pay_f5t5dwn7uen69x,merch_003,cust_034551,2492.17,wallet,,,2026-02-18 20:22:44,MH,dev_008i1jpvivwy,False,3544,0,success,0,0
pay_2zq38zv1mokw6k,merch_046,cust_004938,3432.78,netbanking,Axis Bank,,2026-02-18 20:26:13,OD,dev_c9xy55soltdw,False,2660,1,success,0,1
pay_11cnkrgns9sh2w,merch_032,cust_018293,3190.1,upi,,,2026-02-18 20:29:56,HR,dev_mrqpl7t1kfvf,True,5148,0,success,0,0
pay_75lwn3gtaz48k0,merch_008,cust_024741,2292.34,card,Canara Bank,IN,2026-02-18 20:31:15,WB,dev_9njnt0fa7a2w,True,6573,0,success,0,0
pay_hrn27keu294585,merch_011,cust_012361,108.0,card,Kotak Mahindra Bank,IN,2026-02-18 20:33:36,MH,dev_46ss97tfqkiv,False,5941,1,success,0,1
pay_8bjr090jdufp3b,merch_011,cust_008733,260.0,upi,,,2026-02-18 20:35:19,DL,dev_g8sbodsnv87w,False,1076,0,success,0,0
pay_nx3xhq7anuwwo0,merch_010,cust_008748,2296.13,upi,,,2026-02-18 20:37:21,KA,dev_vcayrf7ts8vl,False,4975,0,success,0,0
pay_qlfsqf6livrc3e,merch_001,cust_013355,1066.78,upi,,,2026-02-18 20:41:29,DL,dev_fefv8icto4ps,True,1128,0,success,0,0
pay_65ayrsi4rbadqz,merch_003,cust_032664,1335.7,card,HDFC Bank,IN,2026-02-18 20:43:50,MH,dev_i5rar49zuif4,False,11286,0,success,0,0
pay_t82i91xlwserl7,merch_011,cust_020844,434.0,wallet,,,2026-02-18 20:51:37,TN,dev_vj5u2pg1sh01,False,2315,0,success,0,0
pay_wur8bwfkjz7p6v,merch_034,cust_031783,6953.35,netbanking,ICICI Bank,,2026-02-18 20:52:54,MH,dev_iomgywn2wnwo,False,6063,0,success,0,0
pay_yjetu7pitgra28,merch_008,cust_008558,1726.43,card,HDFC Bank,US,2026-02-18 20:59:01,MH,dev_9vkrwyj7v0fy,False,9096,0,success,0,0
pay_65tlm949nqk2hb,merch_031,cust_006296,36725.79,emi,ICICI Bank,,2026-02-18 20:59:50,TN,dev_kusqcv2ic8ow,True,16019,0,success,0,0
pay_e1js7dlzum8k50,merch_003,cust_005732,2412.38,upi,,,2026-02-18 21:02:25,UP,dev_5uf8ra84rz99,False,1804,0,success,0,0
pay_gl9bk7hhjn4ce9,merch_002,cust_015989,479.32,upi,,,2026-02-18 21:06:04,AP,dev_lo2ney24gwmq,False,4789,0,success,0,0
pay_vmm0x8sdih0hqg,merch_040,cust_032455,34858.15,netbanking,Canara Bank,,2026-02-18 21:06:31,OD,dev_7gq84krti2ne,False,8337,2,success,0,2
pay_10dshlmwpd938h,merch_005,cust_013175,1942.12,upi,,,2026-02-18 21:09:54,DL,dev_ruly5kdkg661,True,3050,0,success,0,0
pay_qonsa0t40peqau,merch_016,cust_023289,159.0,card,Canara Bank,IN,2026-02-18 21:11:27,TN,dev_e6mras1ago9z,False,3045,0,success,0,0
pay_iliaqxruc8a1ik,merch_027,cust_033000,1448.0,card,State Bank of India,IN,2026-02-18 21:18:14,DL,dev_2s8ilnccuxb3,True,4103,0,success,0,0
pay_tms3adqgbevhio,merch_044,cust_031817,3168.11,card,Bank of Baroda,IN,2026-02-18 21:19:46,DL,dev_rhlp9y2pskyv,True,559,0,success,0,0
pay_0ttvrzkbomr9cv,merch_016,cust_028687,66.0,upi,,,2026-02-18 21:20:33,KA,dev_1go9x9psisgz,False,4507,0,success,0,0
pay_4xfypd7q91s452,merch_032,cust_033021,24882.09,emi,Punjab National Bank,,2026-02-18 21:20:57,HR,dev_k4tut2lxzen4,False,8808,0,success,0,0
pay_1hivb5490awd8i,merch_052,cust_033233,720.0,upi,,,2026-02-18 21:29:59,MH,dev_q9ly2hqi7r1y,False,1383,0,success,0,0
pay_cyf2faz4t1tf47,merch_005,cust_033488,640.1,upi,,,2026-02-18 21:33:25,KL,dev_6qemg4h436q2,True,1176,0,success,0,0
pay_iz6gprjdqdlyt5,merch_045,cust_005583,2620.67,card,Bank of Baroda,IN,2026-02-18 21:38:13,BR,dev_iq01e4ap4dsj,True,4478,0,success,0,0
pay_ksmrvi3l6i1vhp,merch_030,cust_001752,586.0,upi,,,2026-02-18 21:43:47,BR,dev_tzghiw3rnz09,True,3392,0,success,0,0
pay_00oectvmix1ijl,merch_060,cust_024164,820.0,upi,,,2026-02-18 21:45:14,UP,dev_dmapv7z2ux98,False,1774,0,success,0,0
pay_b8rlnvst8ax8x8,merch_011,cust_019983,956.0,wallet,,,2026-02-18 21:46:08,DL,dev_rpzir2fdpxh7,True,4077,0,success,0,0
pay_upij15kggctn1d,merch_012,cust_029363,105.0,wallet,,,2026-02-18 21:53:24,HR,dev_s09t26rmjgqz,True,1818,0,success,0,0
pay_tp2wi6741x1l15,merch_036,cust_032705,4085.92,netbanking,Bank of Baroda,,2026-02-18 21:54:28,RJ,dev_lq9k6uf817az,False,3578,0,success,0,0
pay_gu32ktworjigok,merch_052,cust_009985,1590.0,card,ICICI Bank,IN,2026-02-18 21:55:15,WB,dev_0rn0s0r4zflt,False,3556,0,success,0,0
pay_4khuafo5upu0v3,merch_032,cust_014151,2384.39,card,Axis Bank,IN,2026-02-18 22:00:41,DL,dev_q6q5scps39o6,True,5085,2,success,0,2
pay_sy80clql46hda4,merch_030,cust_027347,1407.0,card,Axis Bank,IN,2026-02-18 22:01:48,MH,dev_8r8p8bdykigz,False,604,2,success,0,2
pay_cjkjixustsk2tl,merch_049,cust_017845,4914.52,netbanking,HDFC Bank,,2026-02-18 22:15:44,UK,dev_hs3d4yp2s8z1,True,6194,0,success,0,0
pay_okn9ujkw7gylv4,merch_005,cust_003862,1022.9,card,State Bank of India,US,2026-02-18 22:19:25,UP,dev_pfe8def70yk3,True,3818,0,success,0,0
pay_a4mwv1vtfe5l4q,merch_025,cust_016380,460.0,card,ICICI Bank,IN,2026-02-18 22:30:39,KA,dev_izsxmktw4pjq,False,4648,0,success,0,0
pay_lmw6bwcckmurkb,merch_050,cust_014704,5926.29,emi,IndusInd Bank,,2026-02-18 22:32:15,DL,dev_ad9wskjwbauv,False,7297,0,success,0,0
pay_hgmyfxvawushj3,merch_016,cust_011115,66.0,card,HSBC India,IN,2026-02-18 22:37:42,KA,dev_rg3hgaq0nw33,False,1996,0,success,0,0
pay_sn1e1tmwgmyq3e,merch_013,cust_013983,761.0,upi,,,2026-02-18 22:49:26,LA,dev_cp20a7sghve8,False,1356,0,success,0,0
pay_gnd4mjw6yv7u03,merch_040,cust_001192,6904.35,emi,Bank of Baroda,,2026-02-18 22:56:01,KL,dev_xhpwyte0b0vc,False,8945,1,success,0,1
pay_fuzaqggg8an73w,merch_052,cust_007085,960.0,card,ICICI Bank,IN,2026-02-18 22:59:53,BR,dev_umg37sw1zbe2,True,3171,0,success,0,0
pay_pejsj6hondg4v2,merch_008,cust_029361,489.02,upi,,,2026-02-18 23:19:47,MH,dev_us2d86606il4,False,3520,0,success,0,0
pay_q5imjfw391g6aq,merch_020,cust_009724,737.0,card,Standard Chartered,IN,2026-02-18 23:20:03,TN,dev_afuwdsh4vx94,False,5021,0,success,0,0
pay_58ujw4ko4ushuc,merch_051,cust_028249,400.0,card,ICICI Bank,IN,2026-02-18 23:20:05,MH,dev_3lbpf9xwmq5x,False,2101,1,success,0,1
pay_6tak9xnsmppkyv,merch_011,cust_021595,108.0,upi,,,2026-02-18 23:37:48,KL,dev_h9v57yln6jt1,False,2358,0,success,0,0
pay_87ijizaovmnj04,merch_013,cust_019837,345.0,card,Citibank India,IN,2026-02-18 23:50:16,DL,dev_33ezgqhp15v6,False,7566,0,success,0,0
pay_ngdie2w7ageq0j,merch_051,cust_016604,2860.0,card,HDFC Bank,IN,2026-02-18 23:50:32,UP,dev_au4jk8fo9uc5,False,1681,0,success,0,0
pay_ic7u54jms8kq39,merch_006,cust_017336,1108.23,upi,,,2026-02-18 23:54:23,KA,dev_bad9v9b88aey,True,2591,0,success,0,0
pay_x41t087tx753zz,merch_028,cust_027429,258.0,card,HDFC Bank,IN,2026-02-18 23:57:15,WB,dev_7dp5v5bnhtz5,False,6532,0,success,0,0
pay_c351qrd65mq7ng,merch_017,cust_022172,93.0,upi,,,2026-02-18 23:58:41,KA,dev_vhyb1o69ho30,False,2254,1,success,0,1
pay_0hjzjq2mnjphwv,merch_005,cust_030898,815.48,card,HDFC Bank,IN,2026-02-19 00:00:46,KA,dev_b2h2a0afakpd,False,9994,0,success,0,0
pay_z1ay1irvudkpt4,merch_015,cust_011541,852.0,upi,,,2026-02-19 00:05:22,MH,dev_wbif3tsminw4,True,2549,0,success,0,0
pay_zqp3p1ejf2lzd2,merch_025,cust_008668,1106.0,card,Bank of Baroda,IN,2026-02-19 00:09:37,KL,dev_wylc4zmt3gpu,True,6013,0,success,0,0
pay_jn1izqid1xzdz0,merch_048,cust_018063,8535.79,emi,Axis Bank,,2026-02-19 00:12:55,KA,dev_a1zwnrjws6d8,True,13132,1,success,0,1
pay_0228iyzx0z2w7k,merch_008,cust_000591,2631.19,upi,,,2026-02-19 00:33:23,GJ,dev_0pyteu3k6cye,True,3307,0,success,0,0
pay_3merfkajykkciy,merch_023,cust_006257,731.0,card,State Bank of India,IN,2026-02-19 00:40:40,KL,dev_oj027x0w0ler,True,3396,1,success,0,1
pay_rgfpdl91fu0956,merch_019,cust_028888,434.0,card,ICICI Bank,IN,2026-02-19 00:42:29,DL,dev_i335b25228rj,True,2247,0,success,0,0
pay_3kbnsm43mncimx,merch_009,cust_023261,543.82,card,Axis Bank,IN,2026-02-19 00:48:55,AS,dev_l5fj5yojbkgs,True,4062,0,success,0,0
pay_4l5zxkl7gypde8,merch_025,cust_013693,207.0,card,HDFC Bank,IN,2026-02-19 01:11:52,TG,dev_8deu5mnf49q3,False,2924,0,success,0,0
pay_pbp07sns7rwx9o,merch_003,cust_008554,6406.8,upi,,,2026-02-19 01:30:42,TG,dev_62l8imw3vczu,True,3557,0,success,0,0
pay_fp4o96ucvs6jad,merch_054,cust_010846,1330.0,upi,,,2026-02-19 01:30:48,OD,dev_8lkp3sthrfuo,True,1220,0,success,0,0
pay_voc9p1memee7ot,merch_009,cust_033884,2327.61,card,Bank of Baroda,IN,2026-02-19 01:32:16,GJ,dev_l19y9b94djwi,True,2273,0,success,0,0
pay_zf79nhkfyjof3u,merch_045,cust_017685,6475.29,netbanking,ICICI Bank,,2026-02-19 03:23:59,TN,dev_99gok0yic6q0,False,10379,1,success,0,1
pay_bwp0a3754pnsh6,merch_005,cust_022807,603.46,upi,,,2026-02-19 03:28:08,MH,dev_v8r40onn1mbb,False,1498,2,success,0,2
pay_839xah2nkev1ac,merch_006,cust_001053,424.65,upi,,,2026-02-19 05:07:45,AP,dev_duvd5yfd9fsz,True,1732,1,success,0,1
pay_c0501yyn7fi3zt,merch_060,cust_000770,2130.0,upi,,,2026-02-19 05:46:00,RJ,dev_bn7cxasz9pqt,True,1556,0,success,0,0
pay_noad9781c3vumy,merch_022,cust_024635,429.0,upi,,,2026-02-19 06:01:24,HP,dev_szaqd1lvh5zj,True,1029,0,success,0,0
pay_ks6taljdq8tf4x,merch_016,cust_017491,159.0,upi,,,2026-02-19 06:14:15,HR,dev_uzsy6hvlbjo0,True,1103,0,success,0,0
pay_swy8jq1pprzgum,merch_003,cust_028597,1796.29,card,HDFC Bank,IN,2026-02-19 06:26:20,TN,dev_ezbvkxolfnqg,True,5519,0,success,0,0
pay_ghbnuj6wxcyrm1,merch_016,cust_013244,587.0,wallet,,,2026-02-19 06:38:39,DL,dev_fwuqoo6q23zw,True,1491,1,success,0,1
pay_o886jj10x2ytqa,merch_045,cust_003533,12746.77,netbanking,Bank of India,,2026-02-19 06:42:37,KA,dev_ifit5ydfr656,True,10509,1,success,0,1
pay_jouil3isf2x3kx,merch_043,cust_033775,4169.61,upi,,,2026-02-19 06:48:40,KA,dev_69v2bk7snwlc,False,1042,0,success,0,0
pay_zmmiw9qdwpi45q,merch_024,cust_014534,223.0,wallet,,,2026-02-19 06:52:13,RJ,dev_w11x4qwp74y1,False,2242,0,success,0,0
pay_87vgtijrtkpf19,merch_034,cust_023852,2875.57,upi,,,2026-02-19 07:05:11,DL,dev_c4mabg17g29z,True,782,0,success,0,0
pay_ogkspclh65hgus,merch_012,cust_017939,253.0,upi,,,2026-02-19 07:14:02,UP,dev_w0is16rbybml,True,552,0,success,0,0
pay_6z9oi34p2n5ypy,merch_040,cust_011966,7965.06,netbanking,State Bank of India,,2026-02-19 07:17:36,UP,dev_h71n8j9nry1q,True,5132,0,success,0,0
pay_ns1fdmeck0xnur,merch_005,cust_018980,442.4,upi,,,2026-02-19 07:20:21,MH,dev_b2xqod585ctq,False,586,0,success,0,0
pay_zglp0kdc7bdlhj,merch_014,cust_011555,2330.0,card,HDFC Bank,IN,2026-02-19 07:46:46,TG,dev_vmhptnq5xz3s,False,854,0,success,0,0
pay_ey3wqswo1g85en,merch_002,cust_034708,1092.31,upi,,,2026-02-19 07:53:38,TG,dev_b0dlz8cag4eo,True,2692,0,success,0,0
pay_pqg6dcppqgeefv,merch_059,cust_014621,290.0,wallet,,,2026-02-19 08:14:09,GJ,dev_chqddecltd7c,False,2751,1,success,0,1
pay_kl0q5bseuxmmyb,merch_016,cust_034436,159.0,card,State Bank of India,IN,2026-02-19 08:15:46,MH,dev_3a40qlir9q0q,True,3006,2,success,0,2
pay_z0kz3cqtcmpx6j,merch_011,cust_018868,108.0,upi,,,2026-02-19 08:18:02,JK,dev_fslxyhuqepis,False,4038,0,success,0,0
pay_sirrqp91kfvldh,merch_002,cust_033295,2141.43,upi,,,2026-02-19 08:21:50,KA,dev_gwzzsc7svk6p,True,1712,0,success,0,0
pay_jplzib6i14epoa,merch_045,cust_012134,2800.05,card,ICICI Bank,IN,2026-02-19 08:22:03,GJ,dev_7z60odltpeem,True,7298,1,success,0,1
pay_1g9wva6oii5u8x,merch_003,cust_015030,1101.51,upi,,,2026-02-19 08:27:59,GJ,dev_znwlg2n2tgxa,False,2871,0,success,0,0
pay_d1553cn2elce0u,merch_030,cust_000903,263.0,upi,,,2026-02-19 08:35:57,MH,dev_lmuvqkc3or0v,True,952,0,success,0,0
pay_c45l1e7bsnmhro,merch_003,cust_034311,3090.47,upi,,,2026-02-19 08:36:49,MH,dev_vc1feq8mp9j8,False,1415,0,success,0,0
pay_bnffmttnyp6pn9,merch_002,cust_021033,554.46,upi,,,2026-02-19 08:52:15,MH,dev_ruj4aicub5ho,False,2585,0,success,0,0
pay_yk65ysxankb1cv,merch_003,cust_028190,4658.21,netbanking,HDFC Bank,,2026-02-19 08:52:16,TN,dev_ye3v1pe8bvv5,False,3097,0,success,0,0
pay_k5480wjruhub5m,merch_026,cust_011315,211.0,card,HDFC Bank,IN,2026-02-19 09:00:40,MN,dev_wem8ex83xksa,False,1436,0,success,0,0
pay_ytosv6rsa5q4wh,merch_003,cust_030089,316.9,upi,,,2026-02-19 09:11:26,TG,dev_0brzy3qrilad,True,3540,0,success,0,0
pay_wz1gvejuktwspi,merch_005,cust_006605,1895.12,card,HDFC Bank,IN,2026-02-19 09:21:51,GJ,dev_elec4n48436u,False,1468,0,success,0,0
pay_ys2v8uwokojkxj,merch_040,cust_003517,3439.95,upi,,,2026-02-19 09:23:37,MH,dev_ildr554swfka,True,2293,0,success,0,0
pay_0ltzcj3fvmpz0p,merch_015,cust_031574,232.0,upi,,,2026-02-19 09:26:52,MH,dev_59o6nfqcq41u,False,1074,0,success,0,0
pay_ikblvtciaw0o8r,merch_026,cust_009068,211.0,card,Standard Chartered,IN,2026-02-19 09:32:08,KA,dev_cm0vg25zr1rq,True,1619,2,success,0,2
pay_3t5hsetl37n7uw,merch_020,cust_033355,334.0,card,Yes Bank,IN,2026-02-19 09:34:07,KL,dev_48xinqtfycxe,True,3390,0,success,0,0
pay_dnnknuj1avsm77,merch_010,cust_020224,992.53,upi,,,2026-02-19 09:34:28,OD,dev_o01sgb6ik8oh,False,5079,0,success,0,0
pay_muc67hybaqtrp0,merch_002,cust_030190,1177.89,upi,,,2026-02-19 09:43:44,JK,dev_k5vi1tfbtpyk,True,1496,0,success,0,0
