payment_id,shipped_at,delivered_at,delivery_status,tracking_available,address_completeness_score,delivered_ts_missing,timestamps_untrusted
pay_ehd5owyfvpj490,2026-04-05 07:07:11,,in_transit,True,0.88,0,0
pay_2af3hpz98iudy2,2026-04-05 07:19:08,2026-04-13 06:20:56,delivered,True,0.94,0,0
pay_97ct8xus3fy9v4,2026-04-05 07:19:16,2026-04-13 21:02:50,delivered,True,0.82,0,0
pay_ga92d4engszb8p,2026-04-05 07:19:48,2026-04-06 06:05:16,delivered,True,0.91,0,0
pay_9een8z1mijn4ip,2026-04-05 07:29:26,2026-04-07 18:41:20,delivered,True,0.98,0,0
pay_l0vzivaj22vpgr,2026-04-05 07:31:26,2026-04-06 17:14:06,delivered,True,0.72,0,0
pay_74nqnl25926jjq,2026-04-05 07:35:14,2026-04-08 09:31:02,delivered,True,0.73,0,0
pay_c4lsocrur0p7vi,2026-04-05 07:39:04,2026-04-09 09:52:28,delivered,True,1.0,0,0
pay_ehiywd8hgnlhrg,2026-04-05 07:42:43,2026-04-08 00:24:24,delivered,True,0.53,0,0
pay_qqu1do24pc962i,2026-04-05 07:43:15,2026-04-13 15:12:14,returned,True,0.51,0,0
pay_1cjnzf7wmkto53,2026-04-05 07:51:46,2026-04-08 05:23:43,delivered,True,0.86,0,0
pay_wyx78e9qb94e7a,2026-04-05 07:55:28,2026-04-13 07:12:59,returned,True,0.29,0,0
pay_5i1j1h0po3h5nw,2026-04-05 07:57:42,2026-04-06 07:59:34,delivered,True,0.69,0,0
pay_mxzxzle6mx3owe,2026-04-05 08:15:23,2026-04-06 14:09:18,delivered,True,0.85,0,0
pay_e9mwev01poqrdn,2026-04-05 08:24:19,2026-04-07 03:52:02,delivered,True,0.62,0,0
pay_cmf23bs8a83rcy,2026-04-05 08:25:25,2026-04-11 21:37:54,delivered,True,0.69,0,0
pay_slwg63n8as1l44,2026-04-05 08:30:53,2026-04-15 12:07:40,delivered,True,0.84,0,0
pay_mya3qiqsvsdv8j,2026-04-05 08:42:01,2026-04-06 14:13:01,delivered,True,0.7,0,0
pay_u840z6chuwknuq,2026-04-05 08:58:45,2026-04-07 13:41:26,delivered,True,0.54,0,0
pay_jcu9nzref92jmo,2026-04-05 09:03:55,2026-04-13 11:13:12,delivered,True,1.0,0,0
pay_eghedt28oj7xxm,2026-04-05 09:07:08,2026-04-07 11:08:03,delivered,True,0.97,0,0
pay_17ss1eki4nxu65,2026-04-05 09:17:01,2026-04-08 23:55:32,delivered,False,0.73,0,0
pay_txdr4jk8y43r4b,2026-04-05 09:20:35,2026-04-08 22:18:26,delivered,True,0.71,0,0
pay_2l6dqd03rnuer9,2026-04-05 09:22:42,2026-04-13 18:38:05,delivered,True,0.73,0,0
pay_lj8g4eb24pui6y,2026-04-05 09:30:23,2026-04-08 02:42:36,delivered,True,0.91,0,0
pay_ig9k9ksxvwifr0,2026-04-05 09:32:30,2026-04-08 06:08:39,delivered,True,0.68,0,0
pay_z8lbbrrqtzjdxe,2026-04-05 09:49:19,2026-04-09 18:40:24,delivered,True,0.68,0,0
pay_t9e7z3lfef13bq,2026-04-05 09:59:40,2026-04-07 13:10:24,delivered,True,0.82,0,0
pay_1op3hptvfxe4dc,2026-04-05 10:00:34,2026-04-08 19:43:20,delivered,True,0.66,0,0
pay_6dke57mhtts5ky,2026-04-05 10:01:38,2026-04-06 05:09:30,delivered,True,1.0,0,0
pay_z71pi8d49zazl6,2026-04-05 10:03:44,2026-04-06 06:21:20,delivered,True,0.73,0,0
pay_jks0duwcfrfa3e,2026-04-05 10:08:01,2026-04-11 22:35:55,delivered,True,0.41,0,0
pay_4v6h5g7kt5euqg,2026-04-05 10:17:18,2026-04-13 20:38:23,delivered,True,0.85,0,0
pay_7c6dles8yuwws8,2026-04-05 10:39:25,2026-04-10 06:52:50,delivered,True,0.77,0,0
pay_on98hddv48yobg,2026-04-05 10:56:17,,in_transit,True,0.74,0,0
pay_9mvxlphz105noe,2026-04-05 11:01:56,2026-04-09 05:17:44,delivered,True,0.74,0,0
pay_eez28bn92ynjp4,2026-04-05 11:09:47,2026-04-06 11:59:13,delivered,True,0.57,0,0
pay_kdakurnkp1rbt7,2026-04-05 11:10:34,2026-04-08 22:13:18,delivered,True,0.66,0,0
pay_wwnr6clchaknqb,2026-04-05 11:14:52,2026-04-15 05:25:07,delivered,True,0.67,0,0
pay_di3tq0okvl0m4y,2026-04-05 11:18:02,2026-04-06 14:11:10,delivered,True,0.89,0,0
pay_8znboopsu1v2id,2026-04-05 11:29:39,2026-04-09 12:44:25,lost,False,0.54,0,0
pay_4z9qrf2sb7oukk,2026-04-05 11:37:35,2026-04-07 15:10:32,delivered,True,0.83,0,0
pay_hed3a8qhw9b9ry,2026-04-05 11:44:58,2026-04-11 09:45:14,delivered,True,0.69,0,0
pay_9xtrdubm5pr3nf,2026-04-05 11:47:10,2026-04-06 19:26:41,delivered,True,0.56,0,0
pay_wqgfwhvj42xsqr,2026-04-05 11:50:19,2026-04-08 15:21:47,delivered,True,0.71,0,0
pay_2xl8mn2yxl7tup,2026-04-05 11:51:14,2026-04-08 03:45:31,delivered,True,0.8,0,0
pay_3ufrmi9culhflw,2026-04-05 11:55:48,2026-04-09 07:28:27,delivered,True,0.63,0,0
pay_qhgv9ymunfc46l,2026-04-05 12:18:30,2026-04-15 23:14:45,delivered,True,0.87,0,0
pay_nk4dhd68lf39zq,2026-04-05 12:21:00,2026-04-07 19:06:36,delivered,True,0.87,0,0
pay_0uf9867xqn9qh4,2026-04-05 12:28:53,2026-04-06 15:44:38,delivered,True,0.78,0,0
pay_bmobs68la68bp1,2026-04-05 12:57:24,2026-04-09 22:53:01,delivered,True,0.68,0,0
pay_l8flhb9wfnvjzk,2026-04-05 13:08:35,2026-04-12 01:44:00,delivered,True,0.54,0,0
pay_640sxzwfxknv2t,2026-04-05 13:09:13,2026-04-10 04:54:03,delivered,True,0.63,0,0
pay_zwzl508i2iybks,2026-04-05 13:24:21,2026-04-10 00:13:41,delivered,True,0.74,0,0
pay_o0irhjnje2yiq4,2026-04-05 13:29:04,2026-04-06 11:07:55,delivered,True,0.91,0,0
pay_bnekjv89nmd8js,2026-04-05 13:34:02,2026-04-09 17:44:56,delivered,True,0.33,0,0
pay_faz28fdivwxwld,2026-04-05 13:39:13,2026-04-10 05:14:45,delivered,True,0.87,0,0
pay_u1aypnjnthkj86,2026-04-05 13:41:21,2026-04-09 09:28:19,returned,True,0.63,0,0
pay_bl7v2l1hvonbwk,2026-04-05 13:41:52,2026-04-06 12:31:52,delivered,True,0.61,0,0
pay_2zyyfiu3antusm,2026-04-05 13:43:57,2026-04-11 16:36:59,delivered,True,0.94,0,0
pay_kzzo28kre6a0p9,2026-04-05 13:52:26,2026-04-14 01:42:20,delivered,True,0.76,0,0
pay_dd3dakmni5nxae,2026-04-05 13:55:58,2026-04-11 08:01:04,delivered,True,0.71,0,0
pay_3qgevtmkqvzslt,2026-04-05 14:02:47,2026-04-07 00:19:12,delivered,True,0.6,0,0
pay_htn74cfslyy6hx,2026-04-05 14:14:23,2026-04-08 04:10:10,delivered,True,0.64,0,0
pay_oawwdsp7c17dan,2026-04-05 14:22:51,2026-04-08 13:12:51,delivered,True,0.91,0,0
pay_yxfxaw29fhl9mg,2026-04-05 14:26:08,2026-04-07 13:27:16,delivered,True,0.78,0,0
pay_7ypk2re63k3pan,2026-04-05 14:27:30,2026-04-09 02:43:38,delivered,True,0.75,0,0
pay_1bd0jgl0ydgkni,2026-04-05 14:38:06,2026-04-10 16:40:51,delivered,True,0.78,0,0
pay_cd6vj38zyd5z1a,2026-04-05 14:54:24,2026-04-07 04:53:01,delivered,True,1.0,0,0
pay_56qkw3v9ggup0h,2026-04-05 15:01:45,2026-04-09 08:02:52,delivered,True,0.85,0,0
pay_14azo0rezhjgdr,2026-04-05 15:20:25,2026-04-12 02:15:56,delivered,True,0.81,0,0
pay_u36icwt9t4iqiz,2026-04-05 15:23:59,2026-04-08 23:27:17,delivered,True,0.95,0,0
pay_fnrabizw5yzr24,2026-04-05 15:25:32,2026-04-14 20:53:59,returned,True,0.6,0,0
pay_x8811s74ops8qt,2026-04-05 15:29:41,2026-04-14 10:14:11,delivered,True,0.73,0,0
pay_2khnytykxm3pbr,2026-04-05 15:30:44,2026-04-07 08:03:39,delivered,True,0.5,0,0
pay_9ozcta638g2sal,2026-04-05 15:34:58,2026-04-09 20:06:15,delivered,True,0.78,0,0
pay_lfv3pqa5ixysvr,2026-04-05 15:43:08,2026-04-07 09:51:08,delivered,True,0.64,0,0
pay_5q29uhuz0e4dd7,2026-04-05 15:57:55,2026-04-10 08:20:26,delivered,True,0.89,0,0
pay_t8m0ungmvw0yww,2026-04-05 16:09:42,2026-04-07 22:44:31,delivered,True,0.86,0,0
pay_1pmbogbiofg394,2026-04-05 16:14:56,2026-04-20 04:07:53,returned,True,0.84,0,0
pay_0gotqhzvg9lcyk,2026-04-05 16:24:47,2026-04-16 22:24:35,delivered,True,0.86,0,0
pay_dmnjyzj6cd5n6t,2026-04-05 16:27:37,2026-04-08 07:16:13,delivered,True,0.83,0,0
pay_455sgmjhg8jgz2,2026-04-05 16:28:19,2026-04-08 12:31:38,delivered,True,0.95,0,0
pay_ukki5gtxnfznju,2026-04-05 16:30:06,2026-04-10 20:16:14,delivered,True,0.72,0,0
pay_lrulmhbs69sgw6,,,delivered,True,0.88,0,1
pay_08oeb3osw072bs,2026-04-05 16:40:14,2026-04-09 06:40:56,delivered,False,0.51,0,0
pay_ltswa29z0mch6w,2026-04-05 16:41:51,2026-04-06 08:49:25,delivered,True,0.62,0,0
pay_6iq02k4l0mru9f,2026-04-05 16:53:39,2026-04-07 02:23:44,delivered,True,0.84,0,0
pay_6avav1foqz0d6z,2026-04-05 16:55:17,2026-04-12 13:52:56,delivered,True,0.63,0,0
pay_4rxcyapfor16b9,2026-04-05 16:57:12,2026-04-06 19:52:29,delivered,True,0.68,0,0
pay_zbtxr31e10vl56,2026-04-05 17:02:40,2026-04-07 01:08:56,delivered,True,0.66,0,0
pay_uya37cyh6o9zzt,2026-04-05 17:06:45,2026-04-09 16:58:58,delivered,True,0.65,0,0
pay_49p79eezkj5htc,2026-04-05 17:13:29,2026-04-10 17:22:45,delivered,True,0.94,0,0
pay_vtro8mer0yak4b,2026-04-05 17:18:00,2026-04-09 14:13:45,delivered,True,0.53,0,0
pay_zakox096hr0za5,2026-04-05 17:19:31,2026-04-11 13:16:44,delivered,True,0.4,0,0
pay_6rq5fu04axsxuq,2026-04-05 17:35:20,2026-04-09 15:24:12,delivered,True,0.72,0,0
pay_024awzz9u4og36,2026-04-05 17:50:47,2026-04-16 07:03:15,delivered,True,0.72,0,0
pay_auqufufab70mml,2026-04-05 18:06:08,2026-04-10 10:56:12,delivered,True,0.9,0,0
pay_zf68jahkty3xhg,2026-04-05 18:38:54,2026-04-11 22:37:36,delivered,True,0.77,0,0
pay_f0iym4m5ehdswa,2026-04-05 18:43:11,2026-04-08 17:15:23,delivered,True,0.81,0,0
pay_onrwgq203enmd3,2026-04-05 18:51:12,2026-04-09 01:09:57,delivered,True,0.84,0,0
pay_9hb0a5ek16nrge,2026-04-05 18:53:02,2026-04-09 19:52:27,delivered,True,0.82,0,0
pay_m3xjlrd582jj92,2026-04-05 18:53:57,2026-04-14 05:18:45,delivered,False,1.0,0,0
pay_qjbfzxhppcknrb,2026-04-05 19:07:43,2026-04-07 18:19:07,delivered,True,0.79,0,0
pay_x0r0lsgr4zuaiu,2026-04-05 19:13:38,2026-04-09 16:30:53,delivered,True,0.87,0,0
pay_01nzyx918f4rwh,2026-04-05 19:14:50,2026-04-11 12:46:46,delivered,True,0.81,0,0
pay_pp3y4ujojmnj3w,2026-04-05 19:21:54,2026-04-16 22:59:24,lost,True,0.82,0,0
pay_llu94ck2xgqdlb,2026-04-05 19:39:03,2026-04-07 12:40:17,delivered,False,0.61,0,0
pay_35qicrf5pwcxsz,2026-04-05 19:54:37,2026-04-08 13:11:09,delivered,True,0.93,0,0
pay_e8td4lux4qcnx5,2026-04-05 20:10:05,2026-04-17 00:57:41,delivered,True,0.88,0,0
pay_tifhmedjkkltj8,2026-04-05 20:11:05,2026-04-06 22:10:11,delivered,True,0.87,0,0
pay_v4u4p83ec60d68,2026-04-05 20:11:32,2026-04-09 05:26:37,delivered,True,0.5,0,0
pay_0a20rvw7q62o2c,2026-04-05 20:35:57,2026-04-11 07:08:02,delivered,True,0.88,0,0
pay_jxpx5zwl5wi2mp,2026-04-05 20:39:59,2026-04-06 11:31:14,delivered,True,0.89,0,0
pay_o43e683bbpu6vy,2026-04-05 20:46:03,2026-04-08 05:13:09,delivered,True,0.78,0,0
pay_zku4hvrs32w874,2026-04-05 21:00:32,2026-04-10 08:30:16,delivered,True,0.84,0,0
pay_yhtqlrtk41yswc,2026-04-05 21:05:33,2026-04-07 07:00:54,delivered,True,0.96,0,0
pay_bxphkn5zr65j1c,2026-04-05 21:06:24,2026-04-09 09:27:18,delivered,True,0.58,0,0
pay_497csuzfe4tuah,2026-04-05 21:22:35,2026-04-11 00:20:55,delivered,True,0.77,0,0
pay_uog4uxp0781u5f,2026-04-05 21:34:31,2026-04-15 11:19:03,delivered,True,0.41,0,0
pay_ar7uiqrjlf9m8t,2026-04-05 21:35:46,2026-04-08 05:52:40,delivered,True,0.87,0,0
pay_ik8bvgyjimn7bl,2026-04-05 21:41:24,2026-04-11 09:25:35,delivered,True,0.2,0,0
pay_306ppd80gnplen,2026-04-05 21:46:04,2026-04-14 11:00:41,delivered,True,0.88,0,0
pay_wdxaj0qvusyxy0,2026-04-05 21:49:03,2026-04-08 04:09:58,delivered,True,0.69,0,0
pay_22z24ucdvi4v1c,2026-04-05 22:01:34,2026-04-13 21:53:26,delivered,True,0.75,0,0
pay_x9csjs837kf4e8,2026-04-05 22:03:19,2026-04-08 15:44:49,delivered,False,0.58,0,0
pay_ayp1e627oxnfiy,2026-04-05 22:17:24,2026-04-07 18:42:04,delivered,True,0.7,0,0
pay_cp8t11cnx2o8fv,2026-04-05 22:21:21,2026-04-16 14:05:24,returned,True,0.78,0,0
pay_8e0ftw4fivmjq0,2026-04-05 22:32:41,2026-04-08 06:46:51,delivered,True,0.58,0,0
pay_zjbnazi95hy2ub,2026-04-05 22:36:23,2026-04-08 11:02:29,delivered,True,0.9,0,0
pay_oumk6k8zems6x0,2026-04-05 22:49:02,2026-04-09 09:51:45,delivered,True,0.73,0,0
pay_qe2duxn3ks4u8h,2026-04-05 22:49:52,2026-04-15 07:37:08,returned,True,0.75,0,0
pay_j3ptz0uhc4eaee,2026-04-05 22:52:44,2026-04-10 21:26:11,delivered,True,0.93,0,0
pay_1baau200h63b76,2026-04-05 22:54:22,2026-04-11 22:40:55,delivered,True,0.85,0,0
pay_1gj3u9snsgxtg0,2026-04-05 22:56:39,2026-04-08 16:03:08,delivered,True,0.47,0,0
pay_5aoe9ytcxxpg1d,2026-04-05 23:03:32,2026-04-11 08:06:43,delivered,True,0.74,0,0
pay_nf1isfdwf9cs86,2026-04-05 23:11:27,2026-04-09 17:41:27,returned,True,0.48,0,0
pay_1qgayds397rjus,2026-04-05 23:22:05,2026-04-07 13:33:56,delivered,True,0.82,0,0
pay_n2qfp9rbo4kp43,2026-04-05 23:24:42,2026-04-06 15:09:13,delivered,True,0.53,0,0
pay_atxwcn2i6bbyc6,2026-04-05 23:54:04,2026-04-13 14:56:15,delivered,True,0.87,0,0
pay_ljhzlyh8s9x9zi,2026-04-06 00:00:49,2026-04-08 16:59:45,delivered,True,0.79,0,0
pay_3ltydt68qjrxbt,2026-04-06 00:17:06,2026-04-08 05:34:32,delivered,True,0.86,0,0
pay_46zkf8mbcgo6yh,2026-04-06 00:24:55,2026-04-10 07:15:11,delivered,True,0.7,0,0
pay_72rwea2hr1wjh3,2026-04-06 00:25:03,2026-04-08 02:13:55,delivered,True,0.9,0,0
pay_2d2fs22x3mds30,2026-04-06 00:25:38,2026-04-11 05:15:54,delivered,True,0.95,0,0
pay_huwggfy2437qir,2026-04-06 00:26:19,2026-04-09 02:25:04,delivered,True,0.5,0,0
pay_1f54ulule2igrc,2026-04-06 00:28:39,2026-04-08 12:57:59,delivered,True,0.82,0,0
pay_fwcgrfffagsxca,2026-04-06 00:50:46,2026-04-10 05:07:57,delivered,True,0.69,0,0
pay_kzdb3k01bm8ydy,2026-04-06 01:00:55,2026-04-12 05:50:47,delivered,True,0.61,0,0
pay_lv5xygzk3cqbrj,2026-04-06 01:07:19,2026-04-10 23:21:03,delivered,True,0.76,0,0
pay_d1abza8gxslv5j,2026-04-06 01:07:32,2026-04-07 11:30:25,delivered,True,0.74,0,0
pay_ahe48ce6116o5d,2026-04-06 01:15:54,2026-04-10 22:20:28,delivered,True,0.75,0,0
pay_yvqxs5g1tcamiz,2026-04-06 01:17:22,2026-04-08 04:55:07,delivered,True,0.79,0,0
pay_17hp9uk3lponal,2026-04-06 01:20:00,2026-04-07 00:54:56,delivered,True,0.69,0,0
pay_gtk8btwbrbumq8,2026-04-06 01:33:48,2026-04-14 12:27:37,delivered,True,0.74,0,0
pay_kin8p5p8s886s3,2026-04-06 01:41:41,2026-04-13 14:28:22,delivered,True,0.92,0,0
pay_awqphlr5p2c261,2026-04-06 02:24:42,2026-04-12 11:10:08,delivered,True,0.4,0,0
pay_kylq9jsrrjqs35,2026-04-06 02:28:17,2026-04-09 06:08:41,delivered,True,0.76,0,0
pay_2otqyed2uluk7y,2026-04-06 02:30:59,2026-04-07 16:41:18,delivered,True,0.54,0,0
pay_5bd8jfolw2irgb,2026-04-06 02:32:19,2026-04-09 13:00:58,delivered,True,0.86,0,0
pay_xkgklgvtcot8uq,2026-04-06 02:44:11,2026-04-09 21:49:13,delivered,True,0.82,0,0
pay_zyqbk7xnsjy4fh,2026-04-06 02:58:25,2026-04-19 02:52:38,delivered,True,0.74,0,0
pay_80yq7lavpnfitv,2026-04-06 03:00:25,2026-04-13 16:45:29,delivered,True,0.9,0,0
pay_4cewgf4brw7yw3,2026-04-06 03:04:44,2026-04-09 19:39:51,delivered,True,0.95,0,0
pay_435xopnug0sv56,2026-04-06 03:05:35,2026-04-12 05:55:33,delivered,False,0.74,0,0
pay_bplt0d5kfv2f0a,2026-04-06 03:11:32,2026-04-06 22:45:01,delivered,True,0.95,0,0
pay_gtblnslhcn6mog,2026-04-06 03:15:31,2026-04-10 10:40:56,delivered,True,0.4,0,0
pay_yhkyhjhazrny2f,2026-04-06 03:19:50,2026-04-08 10:21:03,delivered,True,0.77,0,0
pay_7ke8dvj40vffyh,2026-04-06 03:26:10,2026-04-13 07:01:29,lost,True,0.86,0,0
pay_0yig94cwnnjc0o,2026-04-06 03:43:30,2026-04-07 17:43:10,delivered,True,0.92,0,0
pay_q9qalhtfdsh80u,2026-04-06 04:04:03,2026-04-10 13:11:26,delivered,True,0.91,0,0
pay_ym8h3brnw00f8l,2026-04-06 04:05:51,2026-04-10 19:35:23,delivered,True,0.39,0,0
pay_o787k5rp93lpe2,2026-04-06 04:11:15,2026-04-13 11:16:06,lost,False,0.39,0,0
pay_xnx1i3irevprq1,2026-04-06 04:12:48,2026-04-07 18:59:15,delivered,True,0.81,0,0
pay_5e4ogf06bogc7l,2026-04-06 04:35:19,2026-04-08 03:49:27,delivered,True,0.83,0,0
pay_6c5h7n2guu6y5x,2026-04-06 04:46:26,2026-04-08 21:12:13,delivered,True,0.7,0,0
pay_nfmyhxszkt9pre,2026-04-06 04:49:58,2026-04-11 13:44:21,delivered,True,0.51,0,0
pay_x2gjyzdikihjlb,2026-04-06 04:51:40,2026-04-12 11:20:18,delivered,True,0.82,0,0
pay_t1kbxqdjbvle5n,2026-04-06 04:54:27,2026-04-07 19:41:57,delivered,True,0.82,0,0
pay_dkvybki30oblos,2026-04-06 04:55:57,2026-04-13 18:01:07,delivered,True,0.56,0,0
pay_hfb37q6gqw0aqt,2026-04-06 04:58:23,2026-04-10 14:25:24,delivered,True,0.84,0,0
pay_4k8h5rkqbd52op,2026-04-06 05:19:02,2026-04-17 08:54:08,returned,True,0.52,0,0
pay_53maab8km1gvej,2026-04-06 05:20:47,2026-04-11 03:01:55,lost,True,0.43,0,0
pay_1jxwn7ouu0uqju,2026-04-06 05:23:12,2026-04-09 15:45:59,delivered,True,0.85,0,0
pay_j7wj1eb6yhd5hy,2026-04-06 05:30:43,2026-04-09 05:11:25,delivered,True,0.84,0,0
pay_7aee9b3rkbcvfb,2026-04-06 05:31:45,2026-04-10 11:45:41,delivered,True,0.69,0,0
pay_in6onrk8iee4p3,2026-04-06 05:37:56,2026-04-21 00:58:50,delivered,True,0.82,0,0
pay_z7qloym3f8t4l6,2026-04-06 06:12:28,2026-04-07 22:34:01,delivered,True,0.98,0,0
pay_097ylh9may23ez,2026-04-06 06:19:50,2026-04-08 17:46:17,delivered,True,0.86,0,0
pay_68l1rktls9igu5,2026-04-06 06:53:37,2026-04-10 20:39:04,delivered,True,0.78,0,0
pay_ulc35mxgbbxzdk,2026-04-06 06:57:05,2026-04-12 22:39:01,delivered,True,0.92,0,0
pay_5kkhmm13axjr7b,2026-04-06 07:07:37,2026-04-10 12:20:57,delivered,True,0.41,0,0
pay_oei7c5wle0ei3r,2026-04-06 07:10:26,2026-04-07 05:54:12,delivered,True,0.94,0,0
pay_f4it7e6u9m8q06,2026-04-06 07:12:01,2026-04-10 20:20:25,delivered,True,0.53,0,0
pay_hztxgu0vek3j52,2026-04-06 07:12:20,2026-04-15 17:18:36,delivered,True,0.85,0,0
pay_zkzv67urfr3sw8,2026-04-06 07:23:53,2026-04-10 19:15:37,delivered,True,0.93,0,0
pay_9nc94juq52f2k0,2026-04-06 07:32:49,2026-04-08 14:10:26,delivered,False,0.99,0,0
pay_lgl4df3pvg7ldu,2026-04-06 07:33:01,2026-04-13 15:05:02,delivered,True,0.48,0,0
pay_u3l8xoykz3djhe,2026-04-06 07:38:07,2026-04-21 20:52:40,delivered,True,0.96,0,0
pay_u715ksdf5410e4,2026-04-06 07:55:03,2026-04-11 23:01:57,delivered,True,0.97,0,0
pay_vbad8vndi3nlt9,2026-04-06 07:55:45,2026-04-13 18:49:01,delivered,True,0.8,0,0
pay_qmgr8p6nmhd094,2026-04-06 08:16:16,2026-04-09 21:54:25,delivered,True,0.74,0,0
pay_zgan49dyntt4iv,2026-04-06 08:25:36,2026-04-14 04:41:01,delivered,True,0.8,0,0
pay_o3u8pe21y8etht,2026-04-06 08:30:44,2026-04-08 22:48:24,delivered,True,0.96,0,0
pay_vwvxbggh0yc2qz,2026-04-06 08:32:22,2026-04-11 10:29:10,delivered,False,0.79,0,0
pay_563uzjvxnw51ru,2026-04-06 08:49:07,2026-04-12 05:36:24,delivered,True,1.0,0,0
pay_5843z6x9c2jbqu,2026-04-06 08:57:22,2026-04-10 12:07:41,delivered,False,0.81,0,0
pay_7izgaboxeb2p1c,2026-04-06 09:03:30,2026-04-12 12:00:19,returned,True,0.92,0,0
pay_ixarkj7jgm6bip,2026-04-06 09:18:49,2026-04-10 02:55:00,delivered,True,0.41,0,0
pay_z5jnahv3qvbzwi,2026-04-06 09:30:43,2026-04-09 00:04:45,delivered,True,0.94,0,0
pay_tyoiadrl7wte8j,2026-04-06 09:34:46,2026-04-09 23:47:56,lost,True,0.85,0,0
pay_likx5ws16atd4x,2026-04-06 09:38:13,2026-04-10 07:17:07,delivered,True,0.77,0,0
pay_l3372vkj0qu2c5,2026-04-06 09:42:09,2026-04-07 13:32:49,delivered,True,0.79,0,0
pay_5fwypha9rx620j,2026-04-06 09:51:54,2026-04-09 10:23:55,delivered,True,0.81,0,0
pay_g6bmxk1qwny82r,2026-04-06 10:08:29,2026-04-11 06:50:36,delivered,True,0.64,0,0
pay_5rq9ri8wsxmlve,2026-04-06 10:12:40,2026-04-09 21:19:11,lost,False,0.7,0,0
pay_y9iucg2m8v7u2m,2026-04-06 10:22:26,2026-04-08 22:41:17,delivered,True,0.88,0,0
pay_3rqrk5lrjdqs7m,2026-04-06 10:23:23,2026-04-13 05:27:09,delivered,True,0.66,0,0
pay_50lemfp8998hwm,2026-04-06 10:52:19,2026-04-08 22:36:20,delivered,True,0.89,0,0
pay_ixszeor3kbzusb,2026-04-06 10:53:02,2026-04-08 05:34:10,delivered,True,0.83,0,0
pay_rqd9i8vnen6zzx,2026-04-06 10:53:37,2026-04-10 20:11:02,delivered,True,0.91,0,0
pay_kdy1pw6mydrnew,2026-04-06 10:54:13,2026-04-10 05:30:01,delivered,True,0.91,0,0
pay_0y5riqgonfkq7z,2026-04-06 10:58:59,2026-04-12 02:34:55,delivered,False,0.7,0,0
pay_9pnu27keuyjulm,2026-04-06 11:03:44,2026-04-10 05:33:48,delivered,True,0.85,0,0
pay_8e7ul9cm6p7ak0,2026-04-06 11:03:46,2026-04-10 10:08:51,delivered,True,0.69,0,0
pay_y17ot411l7b4u4,2026-04-06 11:07:10,2026-04-09 04:00:42,delivered,True,0.64,0,0
pay_ni5msb90oxso8k,2026-04-06 11:17:18,2026-04-09 21:15:19,delivered,True,0.57,0,0
pay_rb76ax2em0e3fx,2026-04-06 12:01:18,2026-04-10 20:22:27,returned,True,0.69,0,0
pay_0wxyafyvhpd7kr,2026-04-06 12:02:34,2026-04-08 23:55:16,delivered,True,0.61,0,0
pay_u3oeslxvksy06j,2026-04-06 12:22:53,2026-04-09 03:06:23,delivered,True,0.81,0,0
pay_bbecy2xov6htsy,2026-04-06 12:27:54,2026-04-08 12:35:28,delivered,True,0.74,0,0
pay_9g6yahvele52mv,2026-04-06 12:30:32,2026-04-08 21:34:51,delivered,True,0.78,0,0
pay_43s1fskiv7jxm9,2026-04-06 12:32:30,2026-04-12 07:35:36,delivered,True,0.63,0,0
pay_ti6gaz3lj5iu0h,2026-04-06 12:38:32,2026-04-14 05:02:33,delivered,True,0.94,0,0
pay_7wl6ema9p9wohm,2026-04-06 12:40:25,2026-04-09 17:57:56,returned,True,0.72,0,0
pay_04vrf0un4h3682,2026-04-06 12:41:32,2026-04-10 04:22:17,delivered,True,0.84,0,0
pay_ydjb9ov8wlx55a,2026-04-06 12:41:44,2026-04-10 09:08:53,delivered,True,0.59,0,0
pay_gm9ai7uj9vazpn,2026-04-06 12:44:30,2026-04-07 20:37:23,delivered,True,0.85,0,0
pay_5qp1huyxsj0d4f,2026-04-06 12:45:43,2026-04-13 07:53:19,delivered,True,0.92,0,0
pay_4lowwngk0dnsk3,2026-04-06 12:46:56,2026-04-08 11:32:49,delivered,True,0.69,0,0
pay_h97bq6fh1ck8gq,2026-04-06 12:52:50,2026-04-08 23:59:18,delivered,True,0.58,0,0
pay_qghs5h42vaxpe0,2026-04-06 13:00:59,2026-04-07 06:18:26,delivered,True,0.7,0,0
pay_05rggumcr3978r,2026-04-06 13:18:53,2026-04-11 14:34:11,delivered,False,0.76,0,0
pay_lnqaaqcqfbpml7,2026-04-06 13:24:54,2026-04-07 03:44:50,delivered,True,0.67,0,0
pay_8hl0casssl985y,2026-04-06 13:39:59,2026-04-11 02:35:46,delivered,True,0.83,0,0
pay_qgxrpdgr4y8z1u,2026-04-06 13:49:11,2026-04-22 09:50:36,lost,False,0.56,0,0
pay_3cp2ihz92tcjgc,2026-04-06 13:52:27,2026-04-09 01:21:01,delivered,True,0.68,0,0
pay_m994q6x5o9cck2,2026-04-06 14:20:30,2026-04-20 07:32:24,delivered,True,0.79,0,0
pay_v1xp1d1l450x8n,2026-04-06 14:21:21,2026-04-08 10:18:46,delivered,True,0.74,0,0
pay_wy1yfyrr1df3hh,2026-04-06 14:28:58,2026-04-13 04:23:08,delivered,True,0.76,0,0
pay_o16fdv3gca9ods,2026-04-06 14:29:42,2026-04-17 07:26:33,delivered,True,0.87,0,0
