payment_id,created_at,amount,log_amount,amount_vs_merchant_avg_ratio,hour_of_day,day_of_week,is_night_txn,retry_count,checkout_latency_ms,is_foreign_bin,is_first_txn_for_device,account_age_implausible,account_age_days_at_txn,refund_window_days,delivery_sla_days_filled,is_physical_goods,phone_verified,method,merchant_category,email_domain_type,txns_last_24h,txns_last_7d,distinct_devices_30d,amount_vs_own_avg,has_prior_history,ip_state_changed_from_prev_txn,prior_disputes_before_this_txn,merchant_dispute_rate_trailing_90d,is_disputed
pay_baxi3kuypm2kgq,2026-02-01 22:43:21,262.0,5.572154032177765,0.5585877537097049,22,6,0,0,1974,0,1,0,40,14,0,0,1,upi,subscription,corporate,0.0,0.0,0.0,1.0,0,0,0,0.005813953488372093,0
pay_ktizwqdmonjaza,2026-02-01 22:45:58,207.0,5.337538079701318,0.5058774652361984,22,6,0,1,7319,0,0,0,24,14,0,0,1,card,subscription,personal,0.0,1.0,1.0,0.4198782961460446,1,1,0,0.004618937644341801,0
pay_kq7qn6vb33xdd6,2026-02-01 22:48:10,2020.0,7.611347717403621,2.50455655710265,22,6,0,1,1897,0,1,0,446,5,2,1,1,card,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.005970149253731343,0
pay_8952yyrv18fjdn,2026-02-01 22:54:01,96.0,4.574710978503383,0.24406986499885594,22,6,0,0,667,0,1,0,1003,5,0,0,1,wallet,gaming,corporate,0.0,0.0,0.0,1.0,0,0,0,0.0037735849056603774,0
pay_uih5pl53xnmf1x,2026-02-01 23:08:26,3386.38,8.127812040206255,0.7688961243900723,23,6,0,0,1438,0,0,0,49,15,0,0,1,upi,edtech,personal,0.0,0.0,1.0,40.79975903614458,1,1,0,0.004640371229698376,0
pay_vddnmydtoo7hak,2026-02-01 23:18:06,432.71,6.072376107988461,0.4873409167699065,23,6,0,0,4314,0,0,0,1931,30,5,1,1,upi,d2c,corporate,0.0,1.0,1.0,1.1508244680851063,1,1,0,0.0024330900243309003,0
pay_0z13fg6lbadjb4,2026-02-01 23:22:44,600.0,6.398594934535208,0.6444960041247744,23,6,0,0,3471,0,1,0,406,1,2,1,1,card,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.004319654427645789,0
pay_d5sh09qejvk22w,2026-02-01 23:25:02,363.62,5.898855715375319,0.22762670272435898,23,6,0,0,1192,0,1,0,1249,21,3,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0034542314335060447,0
pay_2hfix05no42z88,2026-02-01 23:41:58,2931.12,7.983480989863433,0.6655268481748146,23,6,0,0,903,0,1,0,313,15,0,0,1,upi,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.004640371229698376,0
pay_4e413vuo6k8d87,2026-02-01 23:42:28,980.0,6.8885724595653635,1.173217128970083,23,6,0,0,2640,0,0,0,98,1,3,1,1,upi,ticketing,corporate,0.0,1.0,1.0,0.07684363965978655,1,1,0,0.008849557522123894,0
pay_6w5xundn48kjct,2026-02-01 23:43:07,116.0,4.762173934797756,0.23655606990639721,23,6,0,0,1810,0,1,0,100,3,0,0,0,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.005714285714285714,0
pay_shshvgqc5u2g70,2026-02-01 23:43:36,3841.89,8.253979966683938,1.753054929410369,23,6,0,0,2663,0,0,0,2010,14,5,1,1,card,d2c,personal,0.0,1.0,1.0,9.850999999999999,1,1,0,0.004434589800443459,0
pay_uk2chluu8ruhxr,2026-02-01 23:46:42,868.12,6.767481205490222,0.5434445112179487,23,6,0,0,1003,0,0,0,79,21,3,1,1,upi,d2c,disposable,0.0,1.0,1.0,0.26527042078357016,1,1,0,0.0034542314335060447,0
pay_npwn75ssllrsvy,2026-02-01 23:52:57,1172.1,7.067405096511674,0.9125661787605106,23,6,0,0,1308,0,0,0,133,15,7,1,1,upi,d2c,personal,0.0,0.0,1.0,0.2627567376109111,1,1,0,0.0027137042062415195,0
pay_vpj7648lyd3tzq,2026-02-01 23:53:20,972.13,6.880517680661126,0.608554937900641,23,6,0,0,1967,0,0,0,197,21,3,1,1,upi,d2c,personal,0.0,1.0,1.0,1.9240764381636632,1,1,0,0.0034542314335060447,0
pay_1x0gbi5rh8w6c9,2026-02-01 23:56:13,1770.0,7.479299637782834,1.9012632121680846,23,6,0,0,2512,0,1,0,122,1,2,1,1,card,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.004319654427645789,0
pay_6ej8l8k2jomfka,2026-02-01 23:58:59,6546.49,8.786837049080205,1.4864164061205074,23,6,0,0,7584,0,1,0,1062,15,0,0,1,netbanking,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.004640371229698376,0
pay_5qbydy4kxyvtk3,2026-02-02 00:20:28,1078.3,6.9840679618313,1.2144385629012275,0,0,1,0,2955,0,1,0,157,30,5,1,0,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.002369668246445498,0
pay_6xqih5vwu3epf5,2026-02-02 00:21:18,12255.42,9.41380516032271,2.442505919211728,0,0,1,0,2682,0,0,0,147,30,0,0,1,emi,edtech,corporate,0.0,1.0,1.0,7.625892923812132,1,1,0,0.005555555555555556,0
pay_9clq7k2cshtobk,2026-02-02 00:23:01,705.7,6.560606247696809,0.5836138241302029,0,0,1,0,3289,0,0,0,398,21,5,1,1,upi,d2c,personal,1.0,1.0,1.0,0.11487685370578374,1,1,0,0.0033783783783783786,0
pay_xefzqd14gb3ua4,2026-02-02 00:24:35,854.33,6.751487359383744,0.3898308951696068,0,0,1,0,2085,0,0,0,184,14,5,1,1,wallet,d2c,corporate,0.0,1.0,2.0,0.7051894774203666,1,0,0,0.004319654427645789,0
pay_6ns2q6cp15shx9,2026-02-02 00:26:36,211.0,5.356586274672012,0.5591181302665749,0,0,1,0,2871,0,1,0,833,14,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.005076142131979695,0
pay_zthbvsw6z237wy,2026-02-02 00:49:47,200.0,5.303304908059076,0.5645571049511658,0,0,1,0,1301,0,0,0,404,3,0,0,1,upi,gaming,disposable,0.0,0.0,1.0,0.3824091778202677,1,1,0,0.004228329809725159,0
pay_75t2h5zqigxpf9,2026-02-02 01:08:01,83.0,4.430816798843313,0.23429119855473382,1,0,1,0,1525,0,1,0,2092,3,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.004228329809725159,0
pay_sb3qpxozneatn9,2026-02-02 01:11:35,7874.66,8.971532269705822,1.864504458429818,1,0,1,2,4422,0,0,0,35,7,0,0,1,emi,edtech,personal,0.0,0.0,1.0,72.91351851851852,1,1,0,0.006578947368421052,0
pay_6mn48awuhfb655,2026-02-02 01:24:39,1380.78,7.2311278020752905,0.8643704927884615,1,0,1,0,1653,0,0,0,82,21,3,1,1,upi,d2c,personal,0.0,0.0,1.0,0.12497250800322572,1,1,0,0.003372681281618887,0
pay_ebbbcra0gnajxy,2026-02-02 02:39:19,211.0,5.356586274672012,0.5591181302665749,2,0,1,0,2595,0,0,0,1922,14,0,0,1,upi,subscription,personal,1.0,1.0,1.0,0.5146341463414634,1,1,0,0.005076142131979695,0
pay_88holf6p176t6w,2026-02-02 02:53:02,838.66,6.732997047994386,0.3853640156597496,2,0,1,0,1251,0,1,0,175,15,7,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.0025380710659898475,0
pay_1m41hnj5gw3aib,2026-02-02 04:13:56,260.0,5.564520407322694,0.6023956812863465,4,0,1,0,4959,0,1,0,215,3,0,0,0,card,gaming,corporate,0.0,0.0,0.0,1.0,0,0,0,0.003838771593090211,0
pay_eb4fj7oq5bz7lc,2026-02-02 06:19:55,271.0,5.605802066295998,0.5152776985530394,6,0,0,0,2735,0,1,0,1364,3,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.007326007326007326,0
pay_6tcxhaxd3ccs75,2026-02-02 06:26:26,1400.0,7.244941546337007,1.5038240096244737,6,0,0,0,1573,0,1,0,1459,1,2,1,1,card,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.004201680672268907,0
pay_z9lt2a0cwt5gyd,2026-02-02 06:33:35,1040.49,6.948407659118685,0.4781048394508059,6,0,0,0,1721,0,1,0,191,15,7,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.0025380710659898475,0
pay_xoid6i3wy6edpu,2026-02-02 07:23:22,448.46,6.108046862187846,0.5050794008334272,7,0,0,0,2118,0,1,0,1086,30,5,1,1,upi,d2c,corporate,0.0,1.0,1.0,0.6084938941655359,1,1,0,0.002369668246445498,0
pay_5456khj1o5h66f,2026-02-02 07:44:20,7901.04,8.974876232968143,0.528997641248886,7,0,0,2,10226,0,1,0,142,14,2,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.004357298474945534,0
pay_jb48hulh8jxif8,2026-02-02 07:49:47,108.0,4.6913478822291435,0.25022589838048237,7,0,0,0,3642,1,1,0,612,3,0,0,1,card,gaming,personal,0.0,0.0,1.0,0.4122137404580153,1,1,0,0.003838771593090211,0
pay_kmx51xhgkwujgl,2026-02-02 07:57:57,880.0,6.78105762593618,1.4582090541525816,7,0,0,0,3313,0,0,0,693,5,3,1,1,upi,ticketing,personal,0.0,1.0,1.0,2.7804107424960507,1,1,0,0.005917159763313609,0
pay_ehjmf3lxb4jdwk,2026-02-02 08:00:56,225.0,5.420534999272286,0.5723152057791118,8,0,0,0,843,0,1,0,99,5,2,1,0,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.005917159763313609,0
pay_54vst4r2j5j9ji,2026-02-02 08:08:49,1240.0,7.123672785204607,1.537450559805587,8,0,0,0,7684,0,1,0,1503,5,2,1,1,card,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.005847953216374269,0
pay_0v85h3738etzv7,2026-02-02 08:10:15,263.0,5.575949103146316,0.5036673880153973,8,0,0,0,5903,0,1,0,621,0,0,0,1,upi,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.0034071550255536627,0
pay_7egobs65urfn0l,2026-02-02 08:15:05,856.06,6.753507927815689,0.6665057614450326,8,0,0,1,1893,0,0,0,220,15,7,1,0,card,d2c,disposable,0.0,2.0,2.0,1.5910712958144375,1,1,0,0.0026490066225165563,0
pay_wthkwsn31k9gi5,2026-02-02 08:15:10,2277.78,7.731395491018666,1.0466392192181153,8,0,0,0,2006,0,1,0,359,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0025380710659898475,0
pay_rntzt668ey7v9d,2026-02-02 08:16:26,259.0,5.560681631015528,1.0485405449172098,8,0,0,0,1810,0,1,0,161,1,3,1,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.008547008547008548,0
pay_hlib4bwsedc7a1,2026-02-02 08:21:21,207.0,5.337538079701318,0.5058774652361984,8,0,0,0,1973,0,1,0,607,14,0,0,1,upi,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.004514672686230248,0
pay_ke5bc80i98oszj,2026-02-02 08:30:24,349.63,5.859731536424839,0.27221270632201805,8,0,0,0,1796,0,1,0,183,15,7,1,0,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0026490066225165563,0
pay_g1bgboq7qhuiv0,2026-02-02 08:31:18,376.0,5.932245187448011,0.9564022994353157,8,0,0,0,2376,0,1,0,1200,5,2,1,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.005917159763313609,0
pay_62w8ol3a7kst1p,2026-02-02 08:38:56,1130.0,7.030857476116121,2.994329323228576,8,0,0,0,2003,0,1,0,9,14,0,0,0,upi,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.005076142131979695,0
pay_g593b0ifqhqaqe,2026-02-02 08:42:10,223.86,5.415477986321614,0.25212298682284046,8,0,0,0,5908,0,1,0,21,30,5,1,1,upi,d2c,corporate,0.0,0.0,0.0,1.0,0,0,0,0.002369668246445498,0
pay_qta1sssyeqyz30,2026-02-02 08:44:52,586.0,6.375024819828097,1.1222398835628244,8,0,0,1,1129,0,0,0,432,0,0,0,1,card,subscription,corporate,0.0,0.0,1.0,2.2281368821292777,1,1,0,0.0034071550255536627,0
pay_fxvztuhlnja5q5,2026-02-02 08:50:37,5095.26,8.536262216358665,1.2064184341748234,8,0,0,0,3550,0,1,0,251,7,0,0,1,netbanking,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.006578947368421052,0
pay_a4xha9y4ih0kmj,2026-02-02 08:57:26,603.0,6.403574197934815,1.1465404141235527,8,0,0,0,1522,1,1,0,110,3,0,0,1,card,subscription,corporate,0.0,0.0,0.0,1.0,0,0,0,0.007326007326007326,0
pay_iinaw8n67j96xa,2026-02-02 09:00:06,10536.66,9.262710786061978,1.1489620624191028,9,0,0,1,4639,0,0,0,609,7,7,1,1,netbanking,travel,personal,0.0,0.0,1.0,2.415163969184291,1,1,0,0.007067137809187279,0
pay_kfsuog7zpmra37,2026-02-02 09:04:07,460.0,6.133398042996649,1.1241721449693296,9,0,0,0,4200,0,0,0,1701,14,0,0,1,card,subscription,personal,0.0,0.0,1.0,0.36945417161949434,1,1,0,0.004514672686230248,0
pay_sz9pipk8yvx47k,2026-02-02 09:08:27,956.0,6.863803391452954,2.2149625819605663,9,0,0,0,4877,0,0,0,456,3,0,0,1,card,gaming,corporate,1.0,1.0,1.0,14.484848484848484,1,1,0,0.003838771593090211,0
pay_2cguvfh5gby5f9,2026-02-02 09:15:30,280.0,5.638354669333745,0.43214544781072034,9,0,0,0,2521,0,1,0,195,7,3,1,1,upi,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.005494505494505495,0
pay_1tsjapbev1uy3j,2026-02-02 09:27:41,470.0,6.154858094016418,1.2454290105463988,9,0,0,0,1567,0,1,0,2139,14,0,0,0,upi,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.005076142131979695,0
pay_8alv8s7dfpamb9,2026-02-02 09:37:47,767.47,6.644401525131453,0.3526522322495267,9,0,0,0,2373,0,0,0,603,15,7,1,1,wallet,d2c,personal,0.0,0.0,1.0,0.2547871987251843,1,1,0,0.0025380710659898475,0
pay_50ovqm8fwkmnu9,2026-02-02 09:39:07,1641.61,7.4040417191969725,1.27811429461227,9,0,0,0,1428,0,0,0,950,15,7,1,0,card,d2c,disposable,0.0,0.0,2.0,9.069668508287291,1,1,0,0.0026490066225165563,0
pay_mpnneggw897ol9,2026-02-02 09:40:32,876.52,6.777099747103079,0.6824353783867954,9,0,0,1,6241,0,1,0,1039,15,7,1,0,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0026490066225165563,0
pay_sgw0doqq4b832a,2026-02-02 09:44:50,3008.82,8.00963555529034,1.7229784285542493,9,0,0,0,2748,0,0,0,723,7,5,1,1,card,d2c,corporate,0.0,0.0,1.0,7.129905213270143,1,1,0,0.005865102639296188,0
pay_p6iu007sbhec9f,2026-02-02 09:46:41,96.0,4.574710978503383,0.24406986499885594,9,0,0,0,2084,0,1,0,309,5,0,0,1,upi,gaming,corporate,0.0,0.0,0.0,1.0,0,0,0,0.003703703703703704,0
pay_quw2eka3nqnbz2,2026-02-02 09:51:19,1605.31,7.381694902031486,0.7376394581579575,9,0,0,0,3078,0,1,0,55,15,7,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0025380710659898475,0
pay_u5dnj11dg8ttlp,2026-02-02 09:55:21,2445.97,7.802605803457424,0.4874819633447332,9,0,0,1,2379,0,1,0,201,30,0,0,1,card,edtech,corporate,0.0,0.0,0.0,1.0,0,0,0,0.005555555555555556,0
pay_exkt89l6m3uiry,2026-02-02 09:56:49,811.72,6.700386646783289,0.3729850938298381,9,0,0,0,1754,0,1,0,76,15,7,1,1,upi,d2c,disposable,0.0,0.0,0.0,1.0,0,0,0,0.0025380710659898475,0
pay_779lf1trvre44s,2026-02-02 09:59:05,263.0,5.575949103146316,0.5036673880153973,9,0,0,0,3155,0,0,0,102,0,0,0,1,upi,subscription,personal,0.0,1.0,1.0,0.5595744680851064,1,1,0,0.0034071550255536627,0
pay_y7c48ciaqlu7eq,2026-02-02 10:06:43,3224.16,8.078737840402319,2.0183293269230766,10,0,0,1,2397,0,1,0,220,21,3,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.003372681281618887,0
pay_o8jtksb4yseowo,2026-02-02 10:07:38,470.0,6.154858094016418,1.2454290105463988,10,0,0,0,3402,0,1,0,294,14,0,0,1,card,subscription,personal,0.0,0.0,1.0,2.5405405405405403,1,1,0,0.005076142131979695,0
pay_qfr94lgbkru7d2,2026-02-02 10:11:18,828.0,6.720220155135295,2.1061199572671314,10,0,0,0,3229,0,1,0,174,5,2,1,1,card,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.005917159763313609,0
pay_m6u9h0x67noiwr,2026-02-02 10:13:14,547.69,6.307533619003648,0.6168374816983896,10,0,0,1,1433,0,1,0,1952,30,5,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.002369668246445498,0
pay_52pk2phioqb7f5,2026-02-02 10:14:08,440.0,6.089044875446846,0.5267505477008536,10,0,0,0,1596,1,1,0,198,1,3,1,1,card,ticketing,corporate,1.0,1.0,1.0,0.5753589455239689,1,1,0,0.00881057268722467,0
pay_iolpfy07aaapp4,2026-02-02 10:23:23,66.0,4.204692619390966,0.25397314041636204,10,0,0,0,907,0,1,0,552,2,0,0,1,wallet,gaming,personal,0.0,0.0,1.0,0.014418476622406312,1,1,0,0.003389830508474576,0
pay_81kvkai2693v0v,2026-02-02 10:24:14,7435.39,8.914140795018458,0.49782101745663293,10,0,0,2,8888,0,1,0,52,14,2,1,1,netbanking,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.004357298474945534,0
pay_skkcvlxlqwwcx7,2026-02-02 10:30:34,211.0,5.356586274672012,0.5591181302665749,10,0,0,1,3441,0,1,0,1329,14,0,0,1,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.005076142131979695,0
pay_bylrqegdm4c8iw,2026-02-02 10:32:55,1586.93,7.370186560230969,0.36032114726591147,10,0,0,0,1373,0,0,0,627,15,0,0,0,upi,edtech,disposable,0.0,1.0,1.0,0.6964831972051667,1,1,0,0.0045351473922902496,0
pay_2axm43bfy26nb7,2026-02-02 10:33:04,66.0,4.204692619390966,0.25397314041636204,10,0,0,0,2703,0,1,0,157,2,0,0,1,wallet,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.003389830508474576,0
pay_t350xw3fhlgf15,2026-02-02 10:34:37,603.0,6.403574197934815,1.1465404141235527,10,0,0,2,6141,0,1,0,197,3,0,0,1,wallet,subscription,personal,0.0,1.0,1.0,2.3192307692307694,1,1,0,0.007326007326007326,0
pay_5wm90r1iaxzqnp,2026-02-02 10:35:22,755.17,6.628266218625443,0.8505124450951683,10,0,0,0,897,0,1,0,63,30,5,1,1,upi,d2c,personal,0.0,0.0,1.0,2.882328244274809,1,0,0,0.002369668246445498,0
pay_kxebfjyrqq1i7e,2026-02-02 10:36:56,898.25,6.801561082575733,0.41274560258790227,10,0,0,0,4880,0,1,0,176,15,7,1,0,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0025380710659898475,0
pay_bs30odnk9tw2ab,2026-02-02 10:38:32,23193.19,10.05165709525683,1.5528516249806672,10,0,0,1,4950,0,1,0,576,14,2,1,0,emi,travel,personal,0.0,0.0,0.0,1.0,0,0,0,0.004357298474945534,0
pay_lg39r8naamjq5f,2026-02-02 10:39:12,334.0,5.814130531825066,0.942810365268447,10,0,0,1,2867,0,1,0,923,3,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.004228329809725159,0
pay_btvt6hv74ikalv,2026-02-02 10:42:40,108.0,4.6913478822291435,0.25022589838048237,10,0,0,0,1585,0,0,0,10,3,0,0,1,wallet,gaming,personal,0.0,2.0,1.0,0.1145718407875753,1,1,0,0.003838771593090211,0
pay_neb9h0kupr6sgn,2026-02-02 10:56:04,1630.12,7.397022174408719,0.7490396456338337,10,0,0,1,9618,0,0,0,36,15,7,1,1,netbanking,d2c,personal,0.0,0.0,1.0,1.5083089677634256,1,1,0,0.0025380710659898475,0
pay_55u3f9mzk2yf4m,2026-02-02 10:58:50,1732.28,7.457770846197257,0.795982134651791,10,0,0,0,1493,0,1,0,33,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0025380710659898475,0
pay_xnscdeo3z4edgt,2026-02-02 11:04:03,1677.23,7.425494945572221,0.7706866763467936,11,0,0,0,2652,0,0,0,179,15,7,1,1,wallet,d2c,personal,0.0,0.0,1.0,15.529907407407407,1,1,0,0.0025380710659898475,0
pay_bz1ll9ixczb2a5,2026-02-02 11:04:42,1896.0,7.5480289699350145,1.5550926001870047,11,0,0,1,3544,0,0,0,225,15,3,1,0,card,d2c,personal,0.0,1.0,3.0,0.9207392137295036,1,1,0,0.006666666666666667,0
pay_pgais1wy35i1f8,2026-02-02 11:08:07,699.79,6.55220827011398,0.7881405563689604,11,0,0,0,1958,0,0,0,241,30,5,1,1,upi,d2c,corporate,0.0,2.0,2.0,0.2033425010206498,1,1,0,0.002369668246445498,0
pay_sv4vv4av6w2ynk,2026-02-02 11:19:16,159.0,5.075173815233827,0.6118443837303267,11,0,0,0,1509,0,1,0,1327,2,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,0,0,0,0.003389830508474576,0
pay_mtppihmyul7kv6,2026-02-02 11:20:05,8467.65,9.044126388874314,0.39026374310108425,11,0,0,1,12534,0,0,0,115,30,5,1,1,netbanking,travel,personal,0.0,0.0,1.0,6.79096158473013,1,1,0,0.008771929824561403,0
pay_0xhxgq8yv0771i,2026-02-02 11:24:08,4824.83,8.481738019704606,0.5114082506571695,11,0,0,0,4888,0,0,0,534,2,7,1,1,card,travel,personal,0.0,0.0,1.0,30.344842767295596,1,0,0,0.005,0
pay_bnlhpyarvng4zw,2026-02-02 11:25:40,1860.85,7.529325896052794,0.422516183379085,11,0,0,0,7815,0,0,0,74,15,0,0,1,netbanking,edtech,personal,0.0,0.0,1.0,2.744737967756685,1,1,0,0.0045351473922902496,0
pay_lx8vmrxp0f15si,2026-02-02 11:26:05,480.0,6.175867270105761,0.7408207676755205,11,0,0,1,1382,0,1,0,181,7,3,1,1,upi,ticketing,disposable,0.0,0.0,0.0,1.0,0,0,0,0.005494505494505495,0
pay_5snazltu79w6yk,2026-02-02 11:26:24,1701.68,7.439958759307222,1.407289177052407,11,0,0,0,3140,0,1,0,173,21,5,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0033783783783783786,0
pay_q1yca2yt74yawq,2026-02-02 11:28:38,11972.11,9.390418581012819,0.8015676354976309,11,0,0,0,9250,0,0,0,1564,14,2,1,0,netbanking,travel,disposable,0.0,0.0,1.0,28.36992890995261,1,1,0,0.004357298474945534,0
pay_yg8goyiy4hj8ai,2026-02-02 11:32:25,551.68,6.3147791721884685,0.42952351292432256,11,0,0,0,1043,0,1,0,75,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0026490066225165563,0
pay_affwb7snqjm466,2026-02-02 11:33:32,3567.29,8.179841768423925,1.0050034793338836,11,0,0,1,1966,0,1,0,208,15,0,0,0,upi,edtech,personal,0.0,0.0,1.0,1.8416572018585442,1,1,0,0.008298755186721992,0
pay_knwgzx98ffbuhk,2026-02-02 11:36:11,1853.85,7.525559109238292,1.5331337506926124,11,0,0,1,1714,0,1,0,175,21,5,1,1,card,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0033783783783783786,0
pay_nkhstyqigv2dlu,2026-02-02 11:37:33,2050.0,7.62608275807238,1.606960884220428,11,0,0,0,2466,0,1,0,233,1,1,1,1,card,ticketing,corporate,0.0,0.0,0.0,1.0,0,0,0,0.009174311926605505,0
pay_9n5o8iu3ula5he,2026-02-02 11:40:12,940.0,6.846943139585379,1.1654867146913321,11,0,0,0,826,0,1,0,34,5,2,1,1,upi,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.005847953216374269,0
pay_21e0uwh0rc7pq3,2026-02-02 11:40:13,594.79,6.389888255982569,0.46308782310806595,11,0,0,0,4533,0,1,0,203,15,7,1,0,netbanking,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0026490066225165563,0
pay_4ydiijunr7wget,2026-02-02 11:44:36,3327.69,8.110334112181615,0.3628654208725938,11,0,0,0,2100,0,1,0,773,7,7,1,1,card,travel,corporate,0.0,0.0,0.0,1.0,0,0,0,0.007067137809187279,0
pay_1qtio6ktre5kox,2026-02-02 11:50:19,2024.68,7.613660725640745,0.5530371317283161,11,0,0,0,5237,0,1,0,110,7,0,0,1,netbanking,edtech,corporate,0.0,0.0,0.0,1.0,0,0,0,0.007042253521126761,0
pay_qzs7i91zc7jvnv,2026-02-02 11:56:00,260.0,5.564520407322694,0.6023956812863465,11,0,0,0,812,0,1,0,771,3,0,0,1,wallet,gaming,corporate,0.0,0.0,0.0,1.0,0,0,0,0.003838771593090211,0
pay_oa80h81ut7bebn,2026-02-02 11:56:45,262.0,5.572154032177765,0.5585877537097049,11,0,0,0,8477,0,1,0,186,14,0,0,1,card,subscription,corporate,0.0,1.0,1.0,0.061513466049027646,1,1,0,0.005714285714285714,0
pay_xu7vw9zmjy6pjg,2026-02-02 12:08:27,586.0,6.375024819828097,1.1222398835628244,12,0,0,0,3360,0,1,0,237,0,0,0,0,card,subscription,personal,0.0,0.0,0.0,1.0,0,0,0,0.0034071550255536627,0
pay_j9jy614zyw6arg,2026-02-02 12:13:09,500.0,6.2166061010848646,0.6199397418570916,12,0,0,0,3413,0,1,0,489,5,2,1,1,upi,ticketing,personal,0.0,0.0,0.0,1.0,0,0,0,0.005847953216374269,0
pay_zb9a4ihfv50g5p,2026-02-02 12:18:13,645.04,6.470861421370312,0.4037960737179487,12,0,0,0,1266,0,1,0,2139,21,3,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.003372681281618887,0
pay_a55uqubz3ex72i,2026-02-02 12:18:24,761.0,6.635946555686647,2.167288468658332,12,0,0,0,3718,0,1,0,51,1,0,0,1,upi,gaming,personal,0.0,0.0,0.0,1.0,1,1,0,0.0076045627376425855,0
pay_oqmikm0k9uvcli,2026-02-02 12:19:28,1921.17,7.5612100351505465,0.45488059553067867,12,0,0,1,3702,0,1,0,30,7,0,0,1,card,edtech,personal,0.0,0.0,0.0,1.0,0,0,0,0.006578947368421052,0
pay_ewke9k8s15yrha,2026-02-02 12:19:35,579.66,6.364165387622173,0.47937875768076144,12,0,0,0,3504,0,0,0,1153,21,5,1,1,wallet,d2c,personal,0.0,0.0,1.0,0.29352845857808385,1,1,0,0.0033783783783783786,0
pay_e112ygvjc4z74g,2026-02-02 12:24:54,2293.96,7.738470693148855,1.786016817190906,12,0,0,0,1809,0,1,0,205,15,7,1,1,upi,d2c,disposable,0.0,0.0,0.0,1.0,0,0,0,0.0026490066225165563,0
pay_3mk432391iry72,2026-02-02 12:27:58,2998.66,8.006254227894205,1.3778833605969818,12,0,0,0,2347,0,1,0,168,15,7,1,0,upi,d2c,personal,0.0,0.0,1.0,0.9039759555527419,1,1,0,0.0025380710659898475,0
pay_p45pbnmsmbkaqz,2026-02-02 12:28:45,4250.83,8.355104757477244,0.9651742310198651,12,0,0,0,3846,0,0,0,1451,15,0,0,1,card,edtech,personal,0.0,0.0,1.0,1.0293987305754062,1,1,0,0.0045351473922902496,0
pay_e931m4irzbu8fx,2026-02-02 12:30:56,1111.2,7.0140953147534635,0.8651510432886951,12,0,0,0,1692,0,1,0,558,15,7,1,1,upi,d2c,personal,0.0,0.0,0.0,1.0,0,0,0,0.0026490066225165563,0
